timestamp,open,high,low,close
2021-09-24,717.88,725.63,711.63,723.38
2021-09-27,723.38,728.63,720.63,722.88
2021-09-28,722.88,726.63,706.13,706.63
2021-09-29,706.63,717.63,706.63,710.5
2021-09-30,710.5,732.38,701.25,725.13
2021-10-01,725.13,755.63,722.63,755.63
2021-10-04,755.63,763.38,748.63,756.63
2021-10-05,756.63,757.13,744.38,744.38
2021-10-06,744.38,756.63,742.38,745.63
2021-10-07,745.63,752.38,739.63,741.13
2021-10-08,741.13,746.13,732.88,733.75
2021-10-11,733.75,739.38,731.13,731.38
2021-10-12,731.38,743.63,718.88,733.88
2021-10-13,733.88,737.88,712.63,718.88
2021-10-14,718.88,729.38,718.38,725.13
2021-10-15,725.13,740.38,722.38,733.63
2021-10-18,733.63,738.63,728.38,736.38
2021-10-19,736.38,745.25,735.25,735.75
2021-10-20,735.75,750.13,735.75,749.13
2021-10-21,749.13,752.63,738.38,741.63
2021-10-22,741.63,759.13,741.63,759.13
2021-10-25,759.13,766.88,753.25,759.88
2021-10-26,759.88,764.88,747.38,752.13
2021-10-27,752.13,762.75,745.13,759.88
2021-10-28,759.88,779.88,751.63,772.88
2021-10-29,772.88,779.75,763.63,772.63
2021-11-01,772.63,800.38,768.38,798.63
2021-11-02,798.63,807,790.88,791.13
2021-11-03,791.13,796.63,777.63,780.75
2021-11-04,780.75,794.38,772.38,774.38
2021-11-05,774.38,781.38,765.88,765.88
2021-11-08,765.88,772.88,762.63,768.38
2021-11-09,768.38,781.13,764.63,778.38
2021-11-10,778.38,803.38,778.38,803.13
2021-11-11,803.13,824.88,798.5,812.25
2021-11-12,812.25,826.63,805.63,826.63
2021-11-15,826.63,829.63,813.38,826.38
2021-11-16,826.38,827.38,809.88,810.38
2021-11-17,810.38,834.88,810.38,822.38
2021-11-18,822.38,843.13,819.13,819.63
2021-11-19,819.63,830.88,813.63,823.38
2021-11-22,823.38,848.13,823.38,846.38
2021-11-23,846.38,856.38,838.13,856.38
2021-11-24,856.38,863.38,833.38,837.13
2021-11-26,837.13,837.13,810.13,830.38
2021-11-29,830.38,840.63,805,807
2021-11-30,807,823.63,782.63,786.88
2021-12-01,786.88,799.13,785.63,789.38
2021-12-02,789.38,820.38,789.38,816.13
2021-12-03,816.13,822.63,796.63,803.88
2021-12-06,803.88,811.88,789.5,806.88
2021-12-07,806.88,813.25,797.63,808.38
2021-12-08,808.38,812.13,790.63,794.88
2021-12-09,794.88,796.13,770.88,776.75
2021-12-10,776.75,788.13,767.88,784.75
2021-12-13,784.75,793.88,775.88,788.75
2021-12-14,788.75,792,777.38,787.13
2021-12-15,787.13,787.13,750.88,755.63
2021-12-16,755.63,772.88,751.13,770.38
2021-12-17,770.38,780.13,765.38,774.75
2021-12-20,774.75,778.75,757.75,777.63
2021-12-21,777.63,799.88,772.38,797.88
2021-12-22,797.88,817.13,792.38,813.63
2021-12-23,813.63,820.5,808.13,814.63
2021-12-27,814.63,823.88,802.38,804.88
2021-12-28,804.88,807.88,781.88,783.5
2021-12-29,783.5,793.13,774.13,787.5
2021-12-30,787.5,791.88,776,780
2021-12-31,780,787.88,769.63,770.13
2022-01-03,770.13,782.25,753,758.13
2022-01-04,758.13,771.13,756.25,769.38
2022-01-05,769.38,771.63,756.13,761.25
2022-01-06,761.25,761.5,736.13,746.63
2022-01-07,746.63,759.88,735.63,759.88
2022-01-10,759.88,767.38,748.38,761.88
2022-01-11,761.88,770.38,758.5,769.63
2022-01-12,769.63,769.88,753.38,757.63
2022-01-13,757.63,757.63,741.13,747.38
2022-01-14,747.38,747.38,737.13,742
2022-01-18,742,769.63,741.63,769.63
2022-01-19,769.63,797.13,769.63,797.13
2022-01-20,797.13,802.63,783.88,789.63
2022-01-21,789.63,790.88,778.88,790.88
2022-01-24,790.88,801.63,776.38,800.88
2022-01-25,800.88,831.38,800.63,817.88
2022-01-26,817.88,817.88,787.13,794.38
2022-01-27,794.38,795.38,774.13,776.13
2022-01-28,776.13,793.13,774.88,793.13
2022-01-31,793.13,798.63,756.88,761.13
2022-02-01,761.13,776.88,760.63,769.38
2022-02-02,769.38,778.13,749.38,754.88
2022-02-03,754.88,756.38,740.13,752.38
2022-02-04,752.38,767.13,748.63,763.63
2022-02-07,763.63,776.5,760.13,769.13
2022-02-08,769.13,781.75,754.25,778.13
2022-02-09,778.13,788.13,770.63,784.63
2022-02-10,784.63,801.63,765.63,771.63
2022-02-11,771.63,806.38,764.63,806.38
2022-02-14,806.38,813.38,780.63,798.25
2022-02-15,798.25,801.38,773.25,778.38
2022-02-16,778.38,786.63,773.75,779.88
2022-02-17,779.88,799.13,775.75,797.88
2022-02-18,797.88,812,790.13,812
2022-02-22,812,846,803.13,840.75
2022-02-23,840.75,880,834.25,876.13
2022-02-24,876.13,940.5,876.13,926.13
2022-02-25,926.13,953,841.13,843
2022-02-28,843,934.88,843,933.13
2022-03-01,933.13,984.13,932.38,984.13
2022-03-02,984.13,1059.5,984.13,1059.13
2022-03-03,1059.13,1134.13,1059.13,1134.13
2022-03-04,1134.13,1210,1134.13,1209.13
2022-03-07,1209.13,1295.38,1209.13,1294.13
2022-03-08,1294.13,1362.13,1162,1283.38
2022-03-09,1283.38,1284.63,1199.5,1201.38
2022-03-10,1201.38,1220.88,1079.88,1083.88
2022-03-11,1083.88,1126.13,1043.63,1106
2022-03-14,1106,1147.5,1063.88,1093.75
2022-03-15,1093.75,1160.63,1087.88,1156.38
2022-03-16,1156.38,1156.63,1069.13,1069.13
2022-03-17,1069.13,1108.13,1031.88,1097.38
2022-03-18,1097.38,1105.75,1055.5,1062.75
2022-03-21,1062.75,1149.13,1062,1118.88
2022-03-22,1118.88,1169.25,1102.5,1118
2022-03-23,1118,1138.88,1101.5,1105.63
2022-03-24,1105.63,1115.25,1080.38,1086.38
2022-03-25,1086.38,1108.88,1064.88,1102.38
2022-03-28,1102.38,1102.38,1047.25,1054.63
2022-03-29,1054.63,1067.88,971.88,1012.88
2022-03-30,1012.88,1041.5,1002.25,1027.13
2022-03-31,1027.13,1073.88,1003.75,1007.88
2022-04-01,1007.88,1032.5,983.13,984.5
2022-04-04,984.5,1014.38,984.5,1008.5
2022-04-05,1008.5,1073.88,1008.5,1047.25
2022-04-06,1047.25,1056.38,1024.13,1039.88
2022-04-07,1039.88,1044.38,1017.63,1020.38
2022-04-08,1020.38,1053.88,1017,1053.88
2022-04-11,1053.88,1091.75,1053.88,1080.25
2022-04-12,1080.25,1117.5,1074.5,1105.25
2022-04-13,1105.25,1123.88,1078.75,1113.5
2022-04-14,1113.5,1127.63,1094.88,1094.88
2022-04-18,1094.88,1134.75,1094.88,1120.5
2022-04-19,1120.5,1134.75,1096.63,1099
2022-04-20,1099,1109.5,1066.63,1089
2022-04-21,1089,1092.63,1052.5,1066
2022-04-22,1066,1076.75,1052.63,1065.75
2022-04-25,1065.75,1079.88,1045.88,1061.88
2022-04-26,1061.88,1096.63,1061.88,1083.75
2022-04-27,1083.75,1086.88,1068,1080.5
2022-04-28,1080.5,1094.13,1069.75,1072.63
2022-04-29,1072.63,1102.25,1054.38,1054.38
2022-05-02,1054.38,1071.38,1034.25,1055.88
2022-05-03,1055.88,1068.88,1044.13,1046.13
2022-05-04,1046.13,1088.5,1042.38,1075.25
2022-05-05,1075.25,1121.88,1075.25,1105.38
2022-05-06,1105.38,1127.63,1087.88,1108.75
2022-05-09,1108.75,1134.88,1090.13,1091.75
2022-05-10,1091.75,1106.75,1083.13,1092.75
2022-05-11,1092.75,1126.5,1092.75,1114.13
2022-05-12,1114.13,1183.13,1102.88,1179.13
2022-05-13,1179.13,1198.38,1158.75,1177.5
2022-05-16,1177.5,1248.75,1177.5,1247.63
2022-05-17,1247.63,1283.75,1201.13,1278.5
2022-05-18,1278.5,1279.75,1211.63,1231.13
2022-05-19,1231.13,1247.63,1193.63,1200
2022-05-20,1200,1206.63,1168.13,1169.13
2022-05-23,1169.13,1196.38,1169.13,1190.88
2022-05-24,1190.88,1208.75,1138.13,1156.5
2022-05-25,1156.5,1158.5,1114.75,1148.5
2022-05-26,1148.5,1160.13,1115.13,1143.63
2022-05-27,1143.63,1170.25,1133.5,1170.25
2022-05-31,1170.25,1170.25,1087.38,1087.38
2022-06-01,1087.38,1097.63,1027.38,1040.88
2022-06-02,1040.88,1074.75,1037.63,1058.75
2022-06-03,1058.75,1069.25,1036.5,1040.13
2022-06-06,1040.13,1108.63,1040.13,1093.13
2022-06-07,1093.13,1100.75,1058.5,1070.38
2022-06-08,1070.38,1088.75,1062.13,1076
2022-06-09,1076,1082.13,1044.25,1071.5
2022-06-10,1071.5,1081.38,1053.13,1072.13
2022-06-13,1072.13,1093.38,1054,1070.63
2022-06-14,1070.63,1072.63,1046.63,1050
2022-06-15,1050,1058.75,1036.63,1049.63
2022-06-16,1049.63,1084.63,1047.13,1078.75
2022-06-17,1078.75,1083.5,1031.75,1032.38
2022-06-21,1032.38,1033.13,973.63,975.25
2022-06-22,975.25,1007.13,960.25,976
2022-06-23,976,976,934.88,936
2022-06-24,936,962.13,921.63,921.63
2022-06-27,921.63,940,900.75,903.63
2022-06-28,903.63,935.63,903.63,921.75
2022-06-29,921.75,939.75,913.88,915.75
2022-06-30,915.75,939.5,881.25,885.5
2022-07-01,885.5,896.13,844.88,846.13
2022-07-05,846.13,846.13,804.63,806.63
2022-07-06,806.63,836.63,785.38,806.5
2022-07-07,806.5,845.38,806.5,836.38
2022-07-08,836.38,894.63,836.38,892.5
2022-07-11,892.5,940.38,854.75,855.88
2022-07-12,855.88,869.63,812.38,813.63
2022-07-13,813.63,840.25,807.5,810
2022-07-14,810,829.25,792.13,794.75
2022-07-15,794.75,804.63,765.88,777.88
2022-07-18,777.88,824.88,777.88,812.38
2022-07-19,812.38,822.25,792.38,811.88
2022-07-20,811.88,843.13,801.13,819.25
2022-07-21,819.25,833.88,795.75,806.13
2022-07-22,806.13,807.25,757.88,758.75
2022-07-25,758.75,793.13,758.75,770.63
2022-07-26,770.63,804.88,770.63,803.75
2022-07-27,803.75,818.38,782.13,790.75
2022-07-28,790.75,824,787.5,816.75
2022-07-29,816.75,845.5,801,801
2022-08-01,801,820.13,781.38,800.88
2022-08-02,800.88,800.88,773,774.25
2022-08-03,774.25,789.88,752.13,763.63
2022-08-04,763.63,789.5,758.38,782.63
2022-08-05,782.63,796.63,769.63,775.75
2022-08-08,775.75,793.75,760.75,780.75
2022-08-09,780.75,801.5,772.88,780.38
2022-08-10,780.38,808.38,780.38,800.38
2022-08-11,800.38,820.38,794.38,811.38
2022-08-12,811.38,811.38,782.13,806.5
2022-08-15,806.5,806.5,778,801.25
2022-08-16,801.25,810.5,782.88,785.88
2022-08-17,785.88,797,759.63,763.13
2022-08-18,763.13,766.38,725.88,731.63
2022-08-19,731.63,756.38,727.38,756.38
2022-08-22,756.38,774.13,744.5,770.88
2022-08-23,770.88,802.25,767.75,782.38
2022-08-24,782.38,799.63,775,795.75
2022-08-25,795.75,803.13,768.25,768.75
2022-08-26,768.75,790.25,764.38,785.13
2022-08-29,785.13,827,774.5,820.25
2022-08-30,820.25,824.38,793.5,798
2022-08-31,798,839,798,831.13
2022-09-01,831.13,835.3,791.5,794.8
2022-09-02,794.8,820,794.8,810.8
2022-09-06,810.8,825.68,802.18,818.18
2022-09-07,818.18,874.63,810.38,844.88
2022-09-08,844.88,858.1,819.23,829.98
2022-09-09,829.98,873.68,827.43,872.43
2022-09-12,872.43,879.38,850.13,858.63
2022-09-13,858.63,877.83,852.08,862.08
2022-09-14,862.08,875.65,851.4,873.65
2022-09-15,873.65,886.35,845.6,846.98
2022-09-16,846.98,868.8,832.93,862.8
2022-09-19,862.8,863.38,822,832.25
2022-09-20,832.25,899.2,829.83,896.95
2022-09-21,896.95,922.4,876.03,907.53
2022-09-22,907.53,925.63,894.25,914.13
2022-09-23,914.13,916.1,880.23,882.73
2022-09-26,882.73,893.8,857.55,860.18
2022-09-27,860.18,897.88,860.18,875.5
2022-09-28,875.5,908.73,865.48,906.98
2022-09-29,906.98,918.08,891.45,900.2
2022-09-30,900.2,949.43,896.43,949.43
2022-10-03,949.43,949.43,912.53,915.4
2022-10-04,915.4,930.98,901.48,906.48
2022-10-05,906.48,924.08,898.7,905.7
2022-10-06,905.7,912.15,877.78,883.53
2022-10-07,883.53,901.48,877.23,885.73
2022-10-10,885.73,954.43,885.73,942.43
2022-10-11,942.43,942.43,903.13,906.75
2022-10-12,906.75,908.95,882.2,887.08
2022-10-13,887.08,911.78,868.53,897.78
2022-10-14,897.78,904.23,862.98,864.73
2022-10-17,864.73,883.53,861.28,867.03
2022-10-18,867.03,871.95,838.83,855.95
2022-10-19,855.95,869.13,842.13,848.13
2022-10-20,848.13,862.3,843.8,856.18
2022-10-21,856.18,869.85,840.23,869.85
2022-10-24,869.85,869.85,841.03,846.28
2022-10-25,846.28,852.33,834.33,841.83
2022-10-26,841.83,854.63,832.13,849.13
2022-10-27,849.13,866.43,841.93,846.68
2022-10-28,846.68,848.85,831.23,838.1
2022-10-31,838.1,901.78,838.1,890.78
2022-11-01,890.78,913.08,876.83,909.83
2022-11-02,909.83,911.25,847.38,855.5
2022-11-03,855.5,859.03,837.78,851.15
2022-11-04,851.15,865.68,844.18,857.8
2022-11-07,857.8,874.23,844.6,857.35
2022-11-08,857.35,865.78,835.78,838.28
2022-11-09,838.28,845.43,816.93,817.93
2022-11-10,817.93,827.55,807.43,815.05
2022-11-11,815.05,831.68,811.8,825.68
2022-11-14,825.68,841.43,817.43,831.43
2022-11-15,831.43,856.43,812.55,841.68
2022-11-16,841.68,842.3,815.43,831.43
2022-11-17,831.43,831.43,808.2,820.45
2022-11-18,820.45,830.75,814.63,818
2022-11-21,818,823.53,801.03,814.15
2022-11-22,814.15,821.78,805.65,807.28
2022-11-23,807.28,813.53,797.03,809.53
2022-11-25,809.53,816.9,788.53,788.53
2022-11-28,788.53,792.65,768.78,775.9
2022-11-29,775.9,791.88,775.9,781.38
2022-11-30,781.38,799.13,781.38,794.63
2022-12-01,794.63,796.48,781.23,782.73
2022-12-02,782.73,783.08,756.08,761.08
2022-12-05,761.08,768.18,734.43,739.18
2022-12-06,739.18,743.53,724.28,730.03
2022-12-07,730.03,756.63,726.63,749.88
2022-12-08,749.88,756.1,737.98,746.6
2022-12-09,746.6,753.08,731.45,734.08
2022-12-12,734.08,760.68,734.08,755.68
2022-12-13,755.68,770.03,751.03,751.28
2022-12-14,751.28,752.63,738.63,750.13
2022-12-15,750.13,768.23,746.23,758.35
2022-12-16,758.35,765.58,752.2,755.08
2022-12-19,755.08,761.05,739.93,750.18
2022-12-20,750.18,762.78,746.15,752.28
2022-12-21,752.28,776,750.13,769.38
2022-12-22,769.38,778.23,759.73,763.98
2022-12-23,763.98,779.58,760.83,777.58
2022-12-27,777.58,786.28,771.03,776.53
2022-12-28,776.53,789.63,772.75,787.5
2022-12-29,787.5,788.48,767.48,775.73
2022-12-30,775.73,801.08,773.83,794.33
2023-01-03,794.33,797.03,772.15,778.78
2023-01-04,778.78,782.88,746.88,747.38
2023-01-05,747.38,754.48,738.73,749.6
2023-01-06,749.6,759.58,745.83,746.33
2023-01-09,746.33,760.68,743.43,744.43
2023-01-10,744.43,745.4,723.53,732.78
2023-01-11,732.78,745.13,727.63,742.88
2023-01-12,742.88,750.35,726.48,745.85
2023-01-13,745.85,751.58,740.83,740.83
2023-01-17,740.83,759.28,732.28,755.03
2023-01-18,755.03,763.63,743.88,746
2023-01-19,746,752.23,737.73,738.1
2023-01-20,738.1,745.58,731.45,745.45
2023-01-23,745.45,745.45,716.3,723.93
2023-01-24,723.93,743.03,723.53,738.28
2023-01-25,738.28,750.38,738.28,745.13
2023-01-26,745.13,762.1,742.23,756.35
2023-01-27,756.35,757.58,748.45,753.83
2023-01-30,753.83,766.55,747.8,756.43
2023-01-31,756.43,771.13,746.63,765.75
2023-02-01,765.75,767.08,749.33,763.83
2023-02-02,763.83,775.53,755.28,766.28
2023-02-03,766.28,781.73,755.98,761.73
2023-02-06,761.73,771.78,750.78,755.15
2023-02-07,755.15,762.58,750.2,755.08
2023-02-08,755.08,771.88,753.88,771.13
2023-02-09,771.13,776.58,762.58,763.58
2023-02-10,763.58,796.28,761.28,793.15
2023-02-13,793.15,802.48,782.73,797.98
2023-02-14,797.98,804.18,790.43,792.18
2023-02-15,792.18,794.23,773.98,775.23
2023-02-16,775.23,778.78,769.53,771.53
2023-02-17,771.53,779.18,767.43,772.93
2023-02-21,772.93,781.5,757.88,758.13
2023-02-22,758.13,763.35,742.35,745.73
2023-02-23,745.73,755.13,744.13,748.63
2023-02-24,748.63,751.73,717.98,718.98
2023-02-27,718.98,723.75,705.63,710
2023-02-28,710,714.88,702.63,705.13
2023-03-01,705.13,714.48,701.73,710.48
2023-03-02,710.48,722.08,708.83,712.83
2023-03-03,712.83,715.93,706.55,709.05
2023-03-06,709.05,711.28,694.03,695.65
2023-03-07,695.65,703.88,690.13,698.38
2023-03-08,698.38,700.08,684.83,688.45
2023-03-09,688.45,692.53,665.28,666.78
2023-03-10,666.78,681.23,662.23,681.23
2023-03-13,681.23,697.18,668.43,685.68
2023-03-14,685.68,701.13,678.88,697.88
2023-03-15,697.88,707.58,694.58,704.2
2023-03-16,704.2,704.78,693.53,700.53
2023-03-17,700.53,714.73,699.73,712.23
2023-03-20,712.23,712.23,697.43,702.68
2023-03-21,702.68,707.78,683.53,685.03
2023-03-22,685.03,686.48,656.73,665.73
2023-03-23,665.73,678.18,660.18,664.68
2023-03-24,664.68,703.48,659.23,703.48
2023-03-27,703.48,709.68,683.68,701.43
2023-03-28,701.43,708.23,695.1,703.48
2023-03-29,703.48,728.03,700.53,708.78
2023-03-30,708.78,714.08,694.58,696.33
2023-03-31,696.33,705.63,685.75,696.25
2023-04-03,696.25,714.93,696.25,698.43
2023-04-04,698.43,706.48,693.23,696.48
2023-04-05,696.48,698.65,680.28,687.03
2023-04-06,687.03,689.58,677.08,681.33
2023-04-10,681.33,693.93,674.43,685.18
2023-04-11,685.18,692.73,672.98,680.6
2023-04-12,680.6,690.55,680.05,686.55
2023-04-13,686.55,686.93,671.43,673.93
2023-04-14,673.93,690.88,668.13,690.63
2023-04-17,690.63,704.08,681.95,703.83
2023-04-18,703.83,714.38,696.88,705.88
2023-04-19,705.88,706.4,689.03,689.65
2023-04-20,689.65,692.8,674.93,676.18
2023-04-21,676.18,682.18,666.8,666.8
2023-04-24,666.8,677.95,652.45,652.83
2023-04-25,652.83,657.1,638.73,649.1
2023-04-26,649.1,655.75,638.88,640
2023-04-27,640,645.13,625.38,629.63
2023-04-28,629.63,638.88,624.38,633.63
2023-05-01,633.63,635.45,614.08,618.33
2023-05-02,618.33,626.78,608.03,609.53
2023-05-03,609.53,642.73,604.48,640.98
2023-05-04,640.98,651.42,629.92,645.42
2023-05-05,645.42,664.63,644.75,661.38
2023-05-08,661.38,670.08,653.83,655.08
2023-05-09,655.08,655.08,634.28,644.78
2023-05-10,644.78,649.23,631.35,642.98
2023-05-11,642.98,642.98,627.17,629.17
2023-05-12,629.17,655.88,628.13,636.88
2023-05-15,636.88,665.83,634.83,663.58
2023-05-16,663.58,666.28,642.53,649.78
2023-05-17,649.78,656.48,618.73,627.23
2023-05-18,627.23,629.17,608.42,614.42
2023-05-19,614.42,623.63,605.13,605.13
2023-05-22,608.13,616.83,599.58,609.08
2023-05-23,609.08,628.03,597.78,625.4
2023-05-24,625.4,627.98,605.98,609.98
2023-05-25,609.98,620.4,603.03,608.03
2023-05-26,608.03,622.58,606.83,622.45
2023-05-30,622.45,622.45,593.67,595.42
2023-05-31,595.42,600.23,578.48,598.85
2023-06-01,598.85,622.9,598.4,616.28
2023-06-02,616.28,628.08,608.08,624.95
2023-06-05,624.95,637.38,621.88,630.13
2023-06-06,630.13,654.17,627.55,634.3
2023-06-07,634.3,641.85,619.73,623.48
2023-06-08,623.48,635.67,618.3,633.17
2023-06-09,633.17,639.48,625.73,637.73
2023-06-12,637.73,645.92,629.67,641.42
2023-06-13,641.42,656.73,634.35,643.98
2023-06-14,643.98,646.78,632.78,638.53
2023-06-15,638.53,673.23,636.48,669.98
2023-06-16,669.98,705.18,666.43,696.18
2023-06-20,696.18,709.08,685.33,705.08
2023-06-21,705.08,744.83,705.08,744.08
2023-06-22,744.08,757.08,735.83,749.7
2023-06-23,749.7,749.7,729.33,743.83
2023-06-26,743.83,767.98,730.35,734.48
2023-06-27,734.48,737.88,693.38,697
2023-06-28,697,705.65,666.15,668.53
2023-06-29,668.53,677.88,664.75,668.13
2023-06-30,668.13,680.63,648.25,651.13
2023-07-03,651.13,656.18,640.55,641.67
2023-07-05,641.67,680.78,641.67,675.53
2023-07-06,675.53,675.53,653.08,658.83
2023-07-07,658.83,663.38,645.25,663.38
2023-07-10,651.13,661.68,644.42,647.92
2023-07-11,647.92,667.23,646.23,662.48
2023-07-12,662.48,665.03,635.03,635.03
2023-07-13,635.03,647.33,624.7,642.7
2023-07-14,642.7,666.23,640.98,664.48
2023-07-17,664.48,692.78,654.53,657.03
2023-07-18,657.03,678.68,646.55,673.3
2023-07-19,673.3,735.58,668.95,729.95
2023-07-20,729.95,755.13,715.75,732.25
2023-07-21,732.25,738.03,699.03,699.03
2023-07-24,699.03,762.93,699.03,762.93
2023-07-25,762.93,782.83,742.2,767.08
2023-07-26,767.08,767.08,715.23,725.98
2023-07-27,725.98,746.48,719.1,719.73
2023-07-28,719.73,727.48,696.23,711.48
2023-07-31,711.48,711.48,667.98,674.1
2023-08-01,674.1,682.95,651.58,661.2
2023-08-02,661.2,692.68,644.92,648.92
2023-08-03,648.92,657.5,635.88,637.5
2023-08-04,637.5,664.08,637.5,643.58
2023-08-07,664.08,674.68,646.92,668.43
2023-08-08,668.43,673.53,654.28,666.28
2023-08-09,666.28,670.25,645.63,648
2023-08-10,648,656.58,647.83,650.58
2023-08-11,650.58,652.78,637.53,640.03
2023-08-14,640.03,648.98,619.48,627.85
2023-08-15,627.85,631.55,610.67,612.67
2023-08-16,612.67,623,607.13,614.38
2023-08-17,614.38,616.95,602.58,605.95
2023-08-18,605.95,632.78,605.95,632.78
2023-08-21,632.78,638.23,613.48,616.48
2023-08-22,616.48,629.1,613.23,621.23
2023-08-23,621.23,636.53,617.78,631.9
2023-08-24,631.9,635.63,618.88,625.38
2023-08-25,625.38,631.2,609.2,615.08
2023-08-28,615.08,622.5,607,611.25
2023-08-29,611.25,615.15,594.53,595.53
2023-08-30,595.53,610.63,595.53,605.63
2023-08-31,605.63,615.63,593.88,601.25
2023-09-01,601.25,612.92,595.67,596.42
2023-09-05,596.42,606.53,593.28,601.4
2023-09-06,601.4,616.98,600.73,611.23
2023-09-07,611.23,616.08,600.33,600.95
2023-09-08,600.95,605.53,593.28,598.53
2023-09-11,598.53,601.08,584.08,587.83
2023-09-12,587.83,595.73,575.23,591.6
2023-09-13,591.6,607.13,590.25,601
2023-09-14,601,603.92,589.92,598.67
2023-09-15,598.67,614.48,598.67,611.48
2023-09-18,611.48,611.67,595.17,596.92
2023-09-19,596.92,601.33,589.83,592.45
2023-09-20,592.45,605.7,591.33,598.2
2023-09-21,598.2,600.35,585.73,586.23
2023-09-22,586.23,594.08,584.45,591.33
2023-09-25,591.33,602.58,586.58,602.08
2023-09-26,602.08,610.23,597.1,602.98
2023-09-27,602.98,609,592.88,594.38
2023-09-28,594.38,598.85,590.98,594.35
2023-09-29,594.35,602.33,556.83,557.7
2023-10-02,557.7,585.28,557.7,584.65
2023-10-03,584.65,594.58,582.45,588.08
2023-10-04,588.08,589.53,571.78,579.15
2023-10-05,579.15,600.48,579.15,596.98
2023-10-06,596.98,600.17,586.92,588.8
2023-10-09,588.8,602,588.8,592.75
2023-10-10,592.75,595.08,576.33,579.08
2023-10-11,579.08,581.65,572.03,577.65
2023-10-12,577.65,595.35,568.48,593.98
2023-10-13,593.98,607.3,591.05,601.42
2023-10-16,601.42,609.78,596.65,599.65
2023-10-17,599.65,603.88,590.13,592.5
2023-10-18,592.5,605.58,592.5,603.08
2023-10-19,603.08,616.17,598.67,615.8
2023-10-20,615.8,626.15,606.03,606.03
2023-10-23,608.03,617.13,604.13,608.63
2023-10-24,608.63,609.73,594.73,600.85
2023-10-25,600.85,608.33,589.45,590.58
2023-10-26,590.58,603.03,585.78,603.03
2023-10-27,603.03,604.88,593.38,598.63
2023-10-30,598.63,599.48,587.73,588.23
2023-10-31,588.23,589.8,577.17,580.55
2023-11-01,580.55,587.63,577.63,584.63
2023-11-02,584.63,592.58,580.58,587.7
2023-11-03,587.7,597.78,587.15,597.78
2023-11-06,597.78,601.38,590.38,599.13
2023-11-07,599.13,605.98,587.98,595.48
2023-11-08,595.48,622.33,593.83,613.83
2023-11-09,613.83,614.45,596.83,605.08
2023-11-10,605.08,606.55,594.67,599.17
2023-11-13,599.17,605.67,591.17,603.05
2023-11-14,603.05,608.67,594.17,595.92
2023-11-15,595.92,603.28,580.78,584.78
2023-11-16,584.78,584.78,571.08,578.58
2023-11-17,578.58,582.15,571.53,571.53
2023-11-20,571.53,578.15,565.53,569.28
2023-11-21,569.28,581.58,566.45,580.45
2023-11-22,580.45,588.48,579.6,582.73
2023-11-24,582.73,582.73,572.7,576.33
2023-11-27,576.33,579.83,553.95,559.95
2023-11-28,559.95,572.5,555,571.75
2023-11-29,571.75,587.38,571.38,586.38
2023-11-30,586.38,598.88,581.88,598.88
2023-12-01,598.88,610.33,589.33,602.58
2023-12-04,602.58,626.78,600.78,618.78
2023-12-05,618.78,636.98,616.98,630.48
2023-12-06,630.48,649.95,626.7,633.08
2023-12-07,633.08,645.55,622.42,643.42
2023-12-08,643.42,645.78,629.53,632.78
2023-12-11,632.78,634.13,608.38,609.88
2023-12-12,609.88,629.85,609.48,626.85
2023-12-13,626.85,627.58,603.58,607.83
2023-12-14,607.83,620.67,607.83,617.92
2023-12-15,617.92,631.28,612.28,631.03
2023-12-18,631.03,633,616.13,619.88
2023-12-19,619.88,625.73,612.98,625.1
2023-12-20,625.1,626.83,610.83,612.95
2023-12-21,612.95,618.92,612.17,614.3
2023-12-22,614.3,620.15,612.78,617.9
2023-12-26,617.9,641.73,614.1,639.48
2023-12-27,639.48,639.48,621.58,626.33
2023-12-28,626.33,638.55,624.17,634.42
2023-12-29,634.42,635.78,624.03,630.28
2024-01-02,630.28,631.33,607.58,610.45
2024-01-03,610.45,612.53,601.28,604.03
2024-01-04,604.03,617.48,594.48,615.6
2024-01-05,615.6,624.58,614.7,619.2
2024-01-08,619.2,620.17,596.17,599.92
2024-01-09,599.92,617.25,597.63,612.88
2024-01-10,612.88,615.33,607.58,613.58
2024-01-11,613.58,618.53,606.03,608.03
2024-01-12,608.03,615.73,591.48,599.98
2024-01-16,599.98,606.75,581.38,586.25
2024-01-17,586.25,600.58,582.58,586.33
2024-01-18,586.33,591.78,578.28,589.28
2024-01-19,589.28,602.88,589.28,598.38
2024-01-22,598.38,605.23,592.23,599.98
2024-01-23,599.98,611.95,599.08,603.58
2024-01-24,603.58,617.42,601.92,616.8
2024-01-25,616.8,622.53,612.03,617.03
2024-01-26,617.03,619.38,597.88,606.38
2024-01-29,606.38,607.23,593.23,600.23
2024-01-30,600.23,612.42,590.42,610.3
2024-01-31,610.3,611.03,597.53,601.78
2024-02-01,601.78,609,593.13,606.63
2024-02-02,606.63,617.48,601.98,605.98
2024-02-05,605.98,606.7,593.08,597.33
2024-02-06,597.33,603.55,594.42,601.3
2024-02-07,601.3,613.03,597.28,607.03
2024-02-08,607.03,608.4,590.28,597.28
2024-02-09,597.28,611.67,594.3,602.92
2024-02-12,602.92,608.98,594.48,603.6
2024-02-13,603.6,609.42,598.17,604.3
2024-02-14,604.3,604.3,583.15,590.9
2024-02-15,590.9,590.9,570.28,570.65
